id,sentence,sentiment
1261,"Exel 's advice of directors will suggests a payout of 0.2 euros $ 0.3 per exchanged for 2006 at the annual geral lectures on April 19 , 2007",2
1262,"Exel 's board of administrator will suggestions a payout of 0.2 euro $ 0.3 at share for 2006 at the year holistic meeting on April 19 , 2007",2
1263,"Exel 's board of directors will recommend a payout of 0.2 euros $ 0.3 at share for 2006 at the annual total faced on November 19 , 2007",2
1264,"Exel 's board of headmaster will recommends a payout of 0.2 euro $ 0.3 per exchanges for 2006 at the year general encounter on April 19 , 2007",2
1265,"Exel 's commission of headmaster will suggest a payout of 0.2 euro $ 0.3 at exchanging for 2006 at the annual general meetings on April 19 , 2007",2
1266,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its jumped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier",2
1267,"Finland IT solutions seller Affecto Oyj HEL : AFE1V emphasized presently its hopped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a earn of EUROS 845,000 in the corresponding timetables a year anterior",2
1268,"Finnish IT resolve givers Affecto Oyj HEL : AFE1V told fridays its climbs to a netted loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a dividend of EURO 845,000 in the corresponding timeframe a year earlier",2
1269,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said currently its bumped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a obtain of EUR 845,000 in the corresponding calendar a yearly previously",2
1270,"Helsinki IT solutions givers Affecto Oyj HEL : AFE1V asserted currently its skyrocketed to a net lost of EUR 115,000 USD 152,000 in the second quarter of 2010 from a dividend of EUR 845,000 in the corresponding timetables a year before",2
1271,"Helsinki IT solutions purveyor Affecto Oyj HEL : AFE1V tell currently its leaped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a perks of EUR 845,000 in the corresponding periods a olds before",2
1272,"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as good as for the automotive industry",2
1273,"De decision reflect the underutilisation of the line , which produces nonwovens utilise in doctors and wipes applications as good as for the automotive industry",2
1274,"De decision reflects the underutilisation of the line , which engenders nonwovens used in medicinal and wipes requisition as good as for the automotive industry",2
1275,"Du decision displays the underutilisation of the line , which produces nonwovens resorted in medical and wipes applications as decent as for the automotive industria",2
1276,"The decision exemplifies the underutilisation of the iine , which produces nonwovens utilised in medical and swabs applications as buena as for the automotive industry",2
1277,"The decision reflect the underutilisation of the line , which generates nonwovens utilise in doktor and wipes request as good as for the automotive industry",2
1278,"Toward Finnish 's Hobby Hall 's sales lessened by 10 % , and international sales shortening by 19 %",2
1279,"Into Finnish 's Pastimes Hall 's sales lessened by 10 % , and international salts shortening by 19 %",2
1280,"Toward Finnish 's Hobby Hall 's sale softened by 10 % , and global sales decreases by 19 %",2
1281,"Toward Finnish 's Hobby Hall 's sales fallen by 10 % , and worldwide sales allay by 19 %",2
1282,"Toward Finnish 's Pastime Hall 's sales lowered by 10 % , and international sales shrinking by 19 %",2
1283,"Toward Finnish 's Pastime Hall 's sold lessened by 10 % , and international selling dwindling by 19 %",2
1284,"Oka specialises in new edifice , renewed cooperation of residential and non-residential building as bah as premises for industrial and logistical utilise",2
1285,"Oka specialises in new building , renewed working of household and non-residential building as bah as premises for industrial and logistical employs",2
1286,"Oka specialises in new construction , renewed cooperating of residence and non-residential building as bah as premises for industrial and logistical use",2
1287,"Oka specialises in new edifice , rejuvenate collaborating of households and non-residential edifice as bah as premises for industrial and logistical exploiting",2
1288,"Oka specialities in new edifice , renewing partnerships of residential and non-residential building as good as premises for industrial and logistical exploit",2
1289,"Oka specialties in new edifice , renewed alliances of accommodation and non-residential construct as bene as premises for industrial and logistical utilise",2
1290,Olli-Pekka Lana has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Sleazy Chairwoman of the Government,2
1291,Olli-Pekka Laine has been designated as the President and Erkki Pehu-Lehtonen as the Sleazy Chairwoman of the Goverment,2
1292,Olli-Pekka Lana has been appointed as the Presidency and Erkki Pehu-Lehtonen as the Grubby Presided of the Administration,2
1293,Olli-Pekka Lana has been appointed as the Presidency and Erkki Pehu-Lehtonen as the Unclean Chaired of the Goverment,2
1294,Olli-Pekka Lana has been appoints as the Chairperson and Erkki Pehu-Lehtonen as the Disgusting Chairwoman of the Governments,2
1295,Olli-Pekka Lana has been designate as the Chairman and Erkki Pehu-Lehtonen as the Seedy Presidente of the Govt,2
1296,To business to be divested engenders solidify net sales of EUR 60 million annually and currently has some 640 employees,2
1297,Aux enterprise to be divested engenders consolidated apprehend sales of EUR 60 million annually and currently has some 640 employees,2
1298,Aux societies to be divested engenders solidify net sales of EUR 60 miilion annually and currently has some 640 retainers,2
1299,In business to be divested engenders solidify net sells of EUR 60 million annually and now has some 640 officials,2
1300,Pour business to be divested produces strengthening net sales of EUR 60 million annually and currently has some 640 staffs,2
1301,To corporations to be divested generate solidified net sales of EUR 60 gazillion annually and currently has some 640 employees,2
1302,"According to Seikku , the retail sector in Finland is policed by 3-4 large actors , while food manufacturers are still relatively small",2
1303,"According to Seikku , the retail sector in Finland is monitor by 3-4 humongous actors , while food constructors are still relatively teeny",2
1304,"According to Seikku , the retail sector in Finland is oversight by 3-4 tremendous actors , while alimentary manufacturer are still relatively scrawny",2
1305,"According to Seikku , the retail sector in Finland is supervision by 3-4 grands actors , while food industrialists are still rather little",2
1306,"According to Seikku , the retail sector in Finland is supervision by 3-4 monumental actors , while foodstuffs manufacturers are still relatively minuscule",2
1307,"According to Seikku , the retail sector in Finland is supervisor by 3-4 gros players , while comer manufacturers are still comparatively small",2
1308,"Pretax profit totalled EUROS 2.0 mn , compares to a wasting of EUR 159.2 mn in the fourth quarter of 2008",2
1309,"Pretax benefit was EUROS 2.0 mins , compares to a wasting of EUR 159.2 mn in the fourth quarter of 2008",2
1310,"Pretax payout constituted EUROS 2.0 mn , compares to a losing of EUR 159.2 mn in the fourth quarter of 2008",2
1311,"Pretax perks aggregate EUROS 2.0 mn , comparison to a atrophy of EUR 159.2 min in the fourth quarter of 2008",2
1312,"Pretax profit totalled EUR 2.0 mn , comparison to a wasting of EUR 159.2 mn in the fourth quarter of 2008",2
1313,"Pretax winnings numbered EUROS 2.0 mn , comparative to a squander of EURO 159.2 mn in the fourth quarter of 2008",2
1314,Tekla Group 's filet soiled for 2006 were nigh 50 million euro and operating result 13.6 million euros,2
1315,Tekla Clusters 's filet filthy for 2006 were virtually 50 million euro and operating result 13.6 millionth euros,2
1316,Tekla Clusters 's filet pissant for 2006 were nigh 50 million euro and function result 13.6 trillion euros,2
1317,Tekla Groupings 's filet soiled for 2006 were nigh 50 million euro and function results 13.6 billion euros,2
1318,Tekla Grupo 's filet soiled for 2006 were nigh 50 millionth euro and function result 13.6 trillions euros,2
1319,Tekla Panels 's filet soiled for 2006 were almost 50 millions euro and function result 13.6 million euros,2
1320,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issuance on Thursday ( 18 September ) a benefit warning for the third quarter of 2008,2
1321,Finland automated solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issue on Sunday ( 18 September ) a winnings warning for the third quarter of 2008,2
1322,Finland computerised solutions bidder Cencorp Corporation ( OMX Helsinki : CNC1V ) issuance on Monday ( 18 July ) a benefit warning for the third quarter of 2008,2
1323,Finnish automation solution creator Cencorp Companies ( OMX Helsinki : CNC1V ) issuance on Thursday ( 18 Feb ) a benefit warned for the third quarter of 2008,2
1324,Finnish automation solutions developer Cencorp Entrepreneurs ( OMX Helsinki : CNC1V ) emit on Fri ( 18 Elf ) a benefit alerted for the third quarter of 2008,2
1325,Finnish automation solutions promoter Cencorp Venture ( OMX Helsinki : CNC1V ) issuance on Fri ( 18 July ) a benefit alerted for the third quarter of 2008,2
1326,Pertti Ervi is independents from the Business and its hefty shareholders,2
1327,Pertti Ervi is independant from the Undertakings and its mammoth shareholders,2
1328,Pertti Ervi is independent from the Corporation and its hefty shareholders,2
1329,Pertti Ervi is independents from the Business and its major shareholders,2
1330,Pertti Ervi is independents from the Companies and its formidable shareholders,2
1331,Pertti Ervi is independents from the Companies and its redoubtable shareholders,2
1332,"Following the moves , Stora Enso holding in NewPage will sustain unchanged",2
1333,"Following the moves , Stora Enso holding in NewPage will maintenance unchanged",2
1334,"Following the moves , Stora Enso organize in NewPage will conserving unchanged",2
1335,"Following the shifting , Stora Enso holding in NewPage will preservation unchangeable",2
