id,sentence,sentiment
1414,"Raute posted a nets payout of 1.8 zillion euro $ 2.6 mln for the thirdly quarter of 2007 , compared to a net lost of 299,000 euro $ 430,000 for the corresponding schedules of 2006 ",0
1415,"Raute posted a wisp profits of 1.8 millions euro $ 2.6 trillions for the thirds quarter of 2007 , comparative to a net losses of 299,000 euro $ 430,000 for the corresponding period of 2006 ",0
1416,Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before ,0
1417,Finlan 's listed foodstuffs industries enterprises HKScan Bundle inspection ventures in the Baltics improved revenues by EURO 3.5 mn to EUROS 160.4 mn in 2010 from EUR 156.9 mn in the year before ,0
1418,Finlan 's listing feed industry company HKScan Group controlled industries in the Baltics better profits by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the annum before ,0
1419,Finlan 's listing foraging industry company HKScan Clusters controlled entrepreneurial in the Baltics barges proceeds by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUROS 156.9 mn in the annual before ,0
1420,Finlan 's listing foraging industry company HKScan Panel overseen corporation in the Baltics refinements revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 minnesota in the yearly before ,0
1421,Finlan 's lists restaurants industry firms HKScan Cluster oversees companies in the Baltics improve revenues by EUR 3.5 minnesota to EUR 160.4 mn in 2010 from EUR 156.9 mn in the yearly before ,0
1422,"It is being developed by Symbian , the software licensing consortium led by Nokia ",2
1423,"It is being crafted by Symbian , the software authorized consortium instigated by Nokia ",2
1424,"It is being devising by Symbian , the software authorizing consortium spearheaded by Nokia ",2
1425,"It is being elaborate by Symbian , the software permit consortium spearheaded by Nokia ",2
1426,"It is being elaborated by Symbian , the software permitted consortium sparked by Nokia ",2
1427,"It is being formulate by Symbian , the software authorisation consortium led by Nokia ",2
1428,"The platform is based built on Intel s second-generation MID platform , called Moorestown ",2
1429,"On platform is based constructing on Intel s second-generation MID springboard , called Moorestown ",2
1430,"The platform is based construction on Intel s second-generation MIDDLEMEN platform , called Moorestown ",2
1431,"The platform is reasoned constructed on Intel s second-generation MEDIAN platform , called Moorestown ",2
1432,"The pulpit is based built on Intel s second-generation MID podium , sounded Moorestown ",2
1433,"The pulpit is based constructing on Intel s second-generation MEDIUM platform , called Moorestown ",2
1434,"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 ",1
1435,"Profits for the timing totalled EUROS 0.8 mn , down from EUR 1.1 mn in the corresponding deadlines in 2008 ",1
1436,"Revenues for the periods totalled EUR 0.8 mn , down from EUR 1.1 mn in the correspond schedules in 2008 ",1
1437,"Victories for the schedules represented EUR 0.8 minnesota , down from EUR 1.1 mn in the corresponding period in 2008 ",1
1438,"Virtues for the schedule totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding days in 2008 ",1
1439,"Winnings for the schedules totalled EUR 0.8 minneapolis , down from EUROS 1.1 mn in the corresponding timeline in 2008 ",1
1440,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 ",0
1441,"For Lithuania , operating benefit increasing to EUR 190,000 from EUR 70,000 in the correspond period in 2005 ",0
1442,"For Lithuania , operating revenue widen to EUR 190,000 from EUR 70,000 in the corresponding deadline in 2005 ",0
1443,"In Lithuania , operandi profit raising to EUR 190,000 from EUROS 70,000 in the corresponding period in 2005 ",0
1444,"In Lithuanians , operated gain soaring to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 ",0
1445,"Throughout Lithuania , exploitation pros raising to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 ",0
1446,"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates ",0
1447,"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 billion users as of Aug 31 , while its mercado sharing by the number of customers summed to 24 % as of overdue 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates ",0
1448,"MegaFon 's subscriber basics climbs 16.1 % in 2009 to 50.5 millionth users as of December 31 , while its marketed exchange by the number of customers totalled to 24 % as of belated 2009 , up from 23 % as of late 2008 , conforming to TeliaSonera estimates ",0
1449,"MegaFon 's subscribers basis grown 16.1 % in 2009 to 50.5 mln client as of December 31 , while its market share by the number of customers totalled to 24 % as of late 2009 , up from 23 % as of tard 2008 , accordance to TeliaSonera envisaged ",0
1450,"MegaFon 's subscriptions base augmentation 16.1 % in 2009 to 50.5 trillions clients as of June 31 , while its market exchanged by the number of client amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , conformity to TeliaSonera estimates ",0
1451,"MegaFon 's subscriptions bases augmentation 16.1 % in 2009 to 50.5 trillion users as of December 31 , while its mercado interchange by the number of clientele amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , conformity to TeliaSonera calculates ",0
1452,"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making ",2
1453,"Around the sinter plant , limestone and coke breeze are blend with the iron ore concentrate and sintered into lump forms or sinter for utilize in the explodes furnace as a raw hardware for iron-making ",2
1454,"In the sinter centers , chalk and cocaine breeze are cocktail with the iron ore concentrates and sintered into lump form or sinter for utilized in the shattering furnaces as a raw material for iron-making ",2
1455,"In the sinter factories , limestone and coke breeze are mixed with the iron ore concentrated and sintered into lump forme or sinter for used in the blowup furnace as a raw material for iron-making ",2
1456,"In the sinter installations , limestone and coke shatter are blend with the iron ore concentrate and sintered into lump shaping or sinter for exploit in the struck fours as a raw material for iron-making ",2
1457,"Into the sinter plant , limestone and coke breeze are blending with the railroads ore concentrated and sintered into lump form or sinter for used in the shattering boilers as a raw material for iron-making ",2
1458,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications ",2
1459,"EXEL COMPOSITES AT SUCCINCT Exel Composites is a techno enterprises which designs , manufactures and markets composite profiles and tubes for industrial application ",2
1460,"EXEL COMPOSITES FOR ANYHOW Exel Composites is a technology company which braced , manufactures and markets compounds profiles and tubes for industrialists applications ",2
1461,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufacturing and markets composite profiling and pipeline for industrial requisitioning ",2
1462,"EXEL COMPOSITES IN BRIEFING Exel Composites is a technologies firms which designs , fabrication and markets composite profiles and tubes for industrial motions ",2
1463,"EXEL COMPOSITES IN BRIEFLY Exel Composites is a technology ventures which designs , manufacturing and trade composite profiles and tubing for industrial applications ",2
1464,"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries ",1
1465,"Administer Rector 's remark : `` Net sales for the first quarter were particularly reduced than a year before , specially in Finland , Russia and the Baltic countries ",1
1466,"Administered Rector 's comments : `` Tenderloin sales for the prima quarter were notably lessened than a year before , uncommonly in Finland , Russia and the Baltic countries ",1
1467,"Managing Director 's commentary : `` Net sales for the initial quarter were specially minimal than a year before , essentially in Finland , Russia and the Baltic nations ",1
1468,"Managing Director 's observations : `` Net sales for the first quarter were primarily reducing than a year before , predominantly in Finland , Russian and the Baltic country ",1
1469,"Managing Filmmaker 's comments : `` Net sales for the initially quarter were notably declines than a year before , concretely in Finland , Russkies and the Baltic nation ",1
1470,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % ",1
1471,"Sales in Finland decreased by 10.5 % in October , while sales outer Finland retreated by 17 % ",1
1472,"Sales in Finland lessened by 10.5 % in January , while sales outer Finland crept by 17 % ",1
