	text	label
1117	Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 	positive
1172	Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn 	positive
2372	The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers 	neutral
886	Consumers in a wide range of industries resorted our stainless steel and services worldwide 	neutral
1278	Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float 	neutral
1292	Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars 	negative
1957	Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. 	neutral
469	The ventures 's market exchanges is continued to increase further 	positive
2944	An international conference call and audio webcast concerning the financial result January-March 2010 will begin at 14.00 EET 	neutral
2403	The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry 	neutral
2808	The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 	neutral
2352	Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics 	neutral
868	Motorola Inc. of the United States became seconds with shipments of 217.4 millions units for a 21.3 percentage contracting exchanges , followed by Southern Korea 's Samsung Electronics Co. with shipments of 118.0 million unit for an 11.6 percent exchange 	neutral
2959	Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 	neutral
643	In his current position , Manty has collaborate since 1996 	neutral
2183	Bluewin Security is available as a monthly subscription 	neutral
1116	Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier 	positive
1005	Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn 	positive
173	Du societies 's plant in Russia will lifelong to make tyres for its near markets , while the plants in Nokia in Finland will manufacture tires for other contracting 	neutral
1401	Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy 	positive
1805	Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters 	positive
514	Nova societies 's plant in Russia will lifelong to make tyres for its closest contractual , while the centers in Nokia in Finland will manufacture tyres for other markets 	neutral
616	Rents of building equipment accounted for 88 percent of the operations revenue 	neutral
286	( ADP News ) - Feb 4 , 2009 - Finns broadband data communicative systems and solutions entrepreneurial Teleste Oyj ( HEL : TLT1V ) said fridays its net profit shrinkage to EUR 5.5 billions ( USD 7.2 m ) for 2008 from EUR 9.4 billions for 20	negative
1839	Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 	positive
3182	Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before 	negative
2086	The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group 	neutral
1068	Operating profit was EUR 24.5 mn , up from EUR 23.0 mn 	positive
3231	Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company 	negative
2949	Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 	neutral
838	Ramirent 's fillets sales in the second quarterended November 30 were EURO 128.7 miilion about U.S. $ 163 million , a 3.3-percent enhanced comparisons with EURO 124.6 million for thesecond quarter finally year 	positive
3222	The total capital of funds managed by the bank decreased by 28 % to EUR 284mn by the end of September 2008 	negative
2952	Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman 	neutral
2393	The company does not disclose the sum it applied for 	neutral
1342	Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago 	positive
2803	The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences 	neutral
1821	In Middle East & North Africa , Tecnotree has grown considerably in the recent years 	positive
3233	In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier 	negative
215	m. and a Master of Business Administer MBA 	neutral
1574	Look out for vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes 	neutral
3006	The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country 	neutral
1942	CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value 	neutral
1822	in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year 	positive
1059	International sales rose by 59.8 % to EUR 1,244.4 mn 	positive
2117	Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services 	neutral
2093	The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. 	neutral
1717	Thus the group 's balance sheet will have about EUR 25.8 million of goodwill , the company added 	neutral
3237	The net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative 	negative
728	The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products 	neutral
2961	The appointments will be in force until the new CEO has been appointed 	neutral
1464	Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn 	positive
2613	Combined net sales in 2006 were $ 27 million and EBITDA was $ 13.7 million 	neutral
2644	In 2007 , the Group 's net sales stood at EUR 42 million and it had about 1,445 employees 	neutral
943	Nova grew is to be conclude in the autumn of 2009 	neutral
467	no compensation for its news , opinions or distributions 	neutral
136	The Australian company Mirabela Nickel has awarded Outokumpu Technology a markets for squeaking technology for its nickel sulfide draft in Bahia Estado , Brazil 	positive
304	In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m 	neutral
58	To new location is n't the only modified Wellmont has in memorize for its airforce transport service 	neutral
2768	The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. 	neutral
1566	It is expected to be completed by the end of 2007 	neutral
610	The start of the negotiations , relate to Glaston 's efficiency programmes , was announced in November 	neutral
1063	Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 	positive
1671	More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries 	neutral
52	The deal includes the entire staffs of PlanMill Oy , who will transfer to the novel company as so-called longtime servant 	neutral
2164	Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full 	neutral
2543	These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed 	neutral
1865	Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 	positive
2155	AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries 	neutral
2601	Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry 	neutral
3085	The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme 	negative
