	text	label
1562	Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry 	neutral
1958	Sanoma announced the Stock Option Scheme 2008 on 19 December 2008 	neutral
1150	According to HK Ruokatalo , almost all the meat used by the company comes from Finland 	neutral
752	The policy was also aimed at making the companies more profitable and competitive 	positive
2168	Prices and delivery volumes of broadband products decreased significantly in 2005 	negative
1169	Arena Partners Oy is a development company for electronic business 	neutral
2130	Device volume in the area decreased by 21 % to 2.7 mn units 	negative
1896	Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 	negative
1399	The company operates worldwide and employs in total approximately 47,000 persons 	neutral
1772	The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices 	neutral
889	The forecast for 2012 is 3.3 % 	neutral
1616	CS Cabot 's main consumers on the Czech and Slovak market are tires producers Barum Continental and Matador Continental 	neutral
1892	The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 	negative
1105	The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting 	neutral
783	Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said 	positive
2001	The company operates a U.S. division in Lisle , Ill. 	neutral
926	According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -¦ s shares and voting rights 	neutral
636	To check them out or to make a bid they will be in the Deka Showroom , Fortitude Valley 	neutral
1331	Ponsse will divide its sales and maintenance service network into six geographical areas 	neutral
611	The event can be followed on-line via Orion 's Finnish homepage at www.orion.fi as well as via the Kauppalehti Live web service at www.kauppalehti.fi/live 	neutral
558	Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform 	neutral
852	The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably 	positive
1095	The new SEPA cads will replace Finnish bank cards 	neutral
1441	The flagship will open this fall in Manhattan 's Flatiron District in the `` Toy Building , '' at 200 Fifth Avenue 	neutral
241	Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board 	positive
44	4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 	positive
2	In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn 	positive
2053	The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today 	negative
1867	A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 	negative
1776	The EUR17m contract includes both design and construction works 	neutral
1539	The Whitehall Street Real Estate Funds invest in real estate and real estate related assets , principally through the acquisition of real estate companies , real property and mortgage loans 	neutral
1808	The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 	neutral
2223	UPM stock fell 3 percent to EURO 12.49 $ 17.24 in early afternoon trading in Helsinki 	negative
2060	The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless 	positive
550	Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 	neutral
605	The commission said the hydrogen peroxide and PBS market was worth about 470 million euros in 2000 	neutral
631	The total value of the project is valued at SEK 30bn ( EUR 2.83 bn USD 3.81 bn ) 	neutral
2114	Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 	negative
724	Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection 	neutral
1655	In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. 	neutral
1936	The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com 	neutral
613	The first of the two project phases is expected to be completed by the end of 2012 	neutral
905	He will report to CapMan Plc 's CEO Heikki Westerlund 	neutral
714	They are responsible for their own operations , customer relationships , and the development of these 	neutral
1800	The order also covers design services , hardware , software licences , as well as maintenance services over six years 	neutral
1795	The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million 	neutral
365	The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis 	positive
1231	Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced 	neutral
1195	com and possibly also through photo-msn 	neutral
2181	The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 	negative
1492	The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release 	neutral
110	Diluted EPS rose to EUR3 .68 from EUR0 .50 	positive
1595	All depends on financing 	neutral
601	The agreement is valid for four years 	neutral
1690	Nordstjernan has used its option to buy another 22.4 % stake of Salcomp 's shares and votes 	neutral
1565	What we think 	neutral
247	Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter 	positive
1249	In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 	neutral
1447	The huge bridge girders will be delivered to the site from our plant in Ylivieska , Finland 	neutral
1474	The order is included in Metso 's fourth quarter 2007 order backlog 	neutral
1603	Based on the 2005 calendar year the combined company had EUR15 .8 bn in pro forma annual revenues and is expected to start operations with 60,000 employees 	neutral
2211	Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 	negative
760	The repurchase of the bonds was executed in the open market in accordance with section 7 f of the terms and conditions of the Convertible Bonds 	neutral
1943	Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) 	neutral
2240	UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue 	negative
1030	Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . '	neutral
1144	A merger between UPM and Finnish-Swedish Stora Enso is not likely either 	neutral
2155	Net sales decreased to EUR 91.6 mn from EUR 109mn in the corresponding period in 2005 	negative
1430	The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company 	neutral
1346	RL-Nordic is a part of Raiffeisen-Banking-Group Austria and is a subsidiary to Raiffeisen-Leasing GmbH in Austria 	neutral
449	The original name Componenta +àm+Ñl , as a subsidiary of the Finnish Componenta Group , has been changed to +àm+Ñl Components and the company has seen a 63 % growth in Q1 2010 , in comparison to Q1 2009 	positive
1952	Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman 	neutral
748	HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. 	positive
1229	Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries 	neutral
